Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building
20570381,ZEMST,1980,870000.0,HOUSE,HOUSE,sale,2.0,250.0,1,0,0,,,328.0,3.0,0,AS_NEW
20625463,Wilrijk,2610,279000.0,APARTMENT,APARTMENT,sale,2.0,126.0,1,0,0,,,,2.0,0,GOOD
20648652,NADRIN,6660,775000.0,HOUSE,EXCEPTIONAL_PROPERTY,sale,8.0,541.0,1,0,1,100.0,7680.0,7900.0,4.0,0,GOOD
20656740,Tongeren-Borgloon,3700,285.57,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20646585,Evergem,9940,367500.0,APARTMENT,APARTMENT,sale,2.0,97.0,0,0,0,8.0,,,,0,AS_NEW
20659029,Schilde,2970,498000.0,HOUSE,HOUSE,sale,3.0,219.0,1,0,1,,,322.0,3.0,0,GOOD
20656582,Ixelles,1050,275000.0,APARTMENT,FLAT_STUDIO,sale,0.0,39.0,0,0,0,6.0,,,2.0,0,AS_NEW
20469058,Linden,3210,735000.0,APARTMENT,PENTHOUSE,sale,3.0,125.0,0,0,0,90.0,,,,0,GOOD
20631199,WETTEREN,9230,295000.0,HOUSE,HOUSE,sale,3.0,113.0,1,0,0,65.0,500.0,652.0,2.0,0,
20652399,Antwerpen,2000,1100000.0,APARTMENT,APARTMENT,sale,2.0,315.0,0,0,0,50.0,,,2.0,0,
20632160,Belsele,9111,547000.0,HOUSE,HOUSE,sale,4.0,205.0,1,0,0,,,490.0,9.0,0,GOOD
20589978,SCHILDE,2970,749000.0,HOUSE,HOUSE,sale,3.0,317.0,1,0,1,100.0,1683.0,2000.0,4.0,1,GOOD
10924141,Schaerbeek,1030,395000.0,APARTMENT,PENTHOUSE,sale,2.0,131.0,1,0,0,6.0,,,2.0,0,GOOD
20664349,Frameries La Bouverie,7080,139500.0,HOUSE,HOUSE,sale,2.0,81.0,0,0,0,31.0,360.0,130.0,2.0,0,TO_RENOVATE
20642154,Oosterzele,9860,670000.0,HOUSE,HOUSE,sale,4.0,210.0,0,0,0,24.0,,607.0,3.0,0,GOOD
20650458,Waimes,4950,395000.0,HOUSE,HOUSE,sale,4.0,342.0,1,0,1,80.0,500.0,1152.0,4.0,0,TO_BE_DONE_UP
20609352,Oud-Turnhout,2360,429000.0,HOUSE,HOUSE,sale,4.0,150.0,1,0,0,,,619.0,4.0,0,GOOD
20541720,Knokke-Heist,8300,2165000.0,APARTMENT,APARTMENT,sale,3.0,105.0,0,0,0,,,,2.0,0,AS_NEW
20409803,Gent,9050,224990.0,HOUSE,HOUSE,sale,3.0,88.0,0,0,0,6.0,,42.0,4.0,0,GOOD
20429651,Meldert,9310,499000.0,HOUSE,HOUSE,sale,3.0,277.0,0,0,1,15.0,1000.0,1198.0,3.0,0,GOOD
20583166,Laeken,1020,299000.0,APARTMENT,DUPLEX,sale,3.0,140.0,1,0,0,13.0,,,3.0,0,TO_BE_DONE_UP
20645013,Gent,9000,400000.0,APARTMENT,APARTMENT,sale,3.0,111.0,1,0,0,27.0,,,4.0,0,AS_NEW
20657629,Houthalen-Helchteren,3530,343543.0,APARTMENT,GROUND_FLOOR,sale,2.0,,0,0,0,1.0,1.0,,,0,
20438652,Mons Cuesmes,7033,275000.0,HOUSE,HOUSE,sale,6.0,260.0,1,0,0,40.0,237.0,367.0,2.0,0,AS_NEW
20653925,Erps-Kwerps,3071,565247.0,HOUSE,HOUSE,sale,3.0,162.0,0,0,0,,,876.0,9.0,0,
20295124,Neufchateau,6840,99000.0,HOUSE,HOUSE,sale,2.0,117.0,1,0,0,15.0,,900.0,2.0,0,
20652385,Zaventem Sint-Stevens-Woluwe,1932,299000.0,APARTMENT,APARTMENT,sale,3.0,90.0,1,0,0,,,,2.0,0,TO_RENOVATE
20645438,DOTTIGNIES,7711,219000.0,HOUSE,HOUSE,sale,3.0,113.0,0,0,0,,50.0,115.0,2.0,0,
20661691,Gent,9000,249500.0,APARTMENT,APARTMENT,sale,0.0,35.0,0,0,0,,,,,0,AS_NEW
20423232,Auderghem,1160,595000.0,HOUSE,HOUSE,sale,3.0,160.0,1,0,0,10.0,150.0,300.0,3.0,0,TO_RENOVATE
20657498,Lommel,3920,300000.0,HOUSE,HOUSE,sale,3.0,148.0,0,0,0,,,1970.0,4.0,0,
20652543,Uccle,1180,550000.0,HOUSE,HOUSE,sale,6.0,235.0,1,0,0,,,0.0,4.0,0,
20664552,Ixelles,1050,860000.0,APARTMENT,PENTHOUSE,sale,2.0,195.0,1,0,0,30.0,,,2.0,0,AS_NEW
20651297,Beveren-Leie,8791,386000.0,HOUSE,HOUSE,sale,3.0,217.0,0,0,0,,130.0,209.0,,0,GOOD
20643721,ANTWERPEN,2000,569000.0,HOUSE,MANSION,sale,5.0,300.0,1,0,0,5.0,,84.0,2.0,0,TO_RENOVATE
20648998,Cuesmes,7033,65000.0,HOUSE,HOUSE,sale,2.0,80.0,1,0,0,,73.0,140.0,2.0,0,TO_BE_DONE_UP
20553710,JAMBES,5100,260000.0,APARTMENT,APARTMENT,sale,2.0,100.0,1,0,0,5.0,,,2.0,0,GOOD
20658799,Antwerpen (2000),2000,895000.0,APARTMENT,APARTMENT,sale,1.0,110.0,0,0,0,10.0,,,,0,AS_NEW
20187105,Bruxelles,1000,365000.0,APARTMENT,APARTMENT,sale,1.0,86.0,1,0,0,,,,2.0,0,AS_NEW
20661091,Oostkamp,8020,269000.0,APARTMENT,APARTMENT,sale,3.0,72.0,0,0,0,,,,,0,JUST_RENOVATED
20659192,Oostende,8400,274000.0,APARTMENT,GROUND_FLOOR,sale,2.0,58.0,1,0,0,3.0,,,2.0,0,AS_NEW
20623095,MIDDELKERKE,8430,290000.0,APARTMENT,APARTMENT,sale,2.0,80.0,1,1,0,,,,,0,GOOD
11454029,Ixelles,1050,259000.0,APARTMENT,GROUND_FLOOR,sale,1.0,55.0,1,0,0,35.0,,,2.0,0,
20655468,Nazareth,9810,320000.0,HOUSE,HOUSE,sale,3.0,120.0,0,0,0,,,751.0,4.0,0,GOOD
20642207,LEUVEN,3000,215000.0,APARTMENT,KOT,sale,1.0,16.0,1,0,0,,,,,0,
20656342,Bruxelles,1000,372.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20658263,Londerzeel,1840,359000.0,APARTMENT,APARTMENT,sale,2.0,121.0,0,0,0,,,,,0,GOOD
20645010,Gent,9000,345000.0,APARTMENT,APARTMENT,sale,2.0,88.0,1,0,0,13.0,,,4.0,0,AS_NEW
20274970,CHÂTELET,6200,275000.0,HOUSE,HOUSE,sale,4.0,215.0,1,0,0,,,494.0,2.0,0,GOOD
20641756,DE PANNE,8660,495000.0,APARTMENT,APARTMENT,sale,3.0,98.0,1,1,0,,,,6.0,0,GOOD
20643357,AALST,9300,169000.0,HOUSE,HOUSE,sale,2.0,119.0,1,0,0,,,50.0,2.0,0,TO_BE_DONE_UP
20660221,MERKSEM,2170,369000.0,HOUSE,HOUSE,sale,3.0,192.0,1,0,0,20.0,30.0,157.0,2.0,0,TO_BE_DONE_UP
20517467,Westende,8434,239000.0,APARTMENT,APARTMENT,sale,2.0,69.0,0,0,0,,,,,0,GOOD
20646724,Knokke,8300,359000.0,APARTMENT,APARTMENT,sale,1.0,62.0,1,0,0,,,,,0,GOOD
20444099,Hoboken,2660,179500.0,HOUSE,HOUSE,sale,1.0,95.0,0,0,0,,49.0,120.0,,0,TO_RENOVATE
20478518,Klemskerke,8420,287000.0,APARTMENT,APARTMENT,sale,3.0,112.0,0,0,0,,,,,0,GOOD
20662296,Zichen,3770,675000.0,HOUSE,HOUSE,sale,3.0,223.0,1,0,0,,1192.0,1375.0,4.0,0,
20642329,Uccle,1180,357000.0,APARTMENT,APARTMENT,sale,2.0,93.0,1,0,0,17.0,,,1.0,0,AS_NEW
20641279,Bruxelles,1020,375000.0,HOUSE,HOUSE,sale,5.0,180.0,1,0,0,4.0,,0.0,2.0,0,GOOD
20585241,Merksem,2170,349000.0,HOUSE,HOUSE,sale,3.0,176.0,1,0,0,,137.0,231.0,2.0,0,JUST_RENOVATED
20661245,Blankenberge,8370,135000.0,APARTMENT,APARTMENT,sale,1.0,69.0,0,1,0,,,,2.0,0,
20664254,Torhout,8820,198000.0,APARTMENT,APARTMENT,sale,1.0,78.0,1,0,0,,,,,0,AS_NEW
20644427,KAPELLEN,2950,659000.0,HOUSE,HOUSE,sale,3.0,193.0,0,0,0,,,1008.0,4.0,0,GOOD
20552311,Roeselare (Roeselare),8800,468990.0,APARTMENT,APARTMENT,sale,3.0,123.0,0,0,0,46.0,,,3.0,0,GOOD
20652126,Gent,9000,865000.0,HOUSE,APARTMENT_BLOCK,sale,3.0,205.0,1,0,0,,,198.0,2.0,0,GOOD
20661264,DIEST,3290,308000.0,APARTMENT,APARTMENT,sale,2.0,89.0,1,0,0,18.0,,,4.0,0,
20662752,Blankenberge,8370,275000.0,HOUSE,APARTMENT_BLOCK,sale,2.0,109.0,0,0,0,,,46.0,,0,GOOD
20660034,Glons,4690,380000.0,APARTMENT,LOFT,sale,5.0,282.0,1,0,0,17.0,,,3.0,0,
20659194,Antwerpen,2000,985000.0,HOUSE,MANSION,sale,3.0,260.0,0,0,0,,,88.0,2.0,0,AS_NEW
20309341,Wenduine,8420,279000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,,,,,0,GOOD
20661406,Dworp,1653,485000.0,HOUSE,HOUSE,sale,4.0,236.0,0,0,0,,,1103.0,3.0,0,
20646965,Tournai,7500,275000.0,APARTMENT,APARTMENT,sale,2.0,92.0,1,0,0,20.0,,,,0,GOOD
20615801,Liège,4000,399000.0,HOUSE,BUNGALOW,sale,3.0,149.0,1,0,0,32.0,1000.0,1543.0,4.0,0,TO_RENOVATE
20643573,Hulshout,2235,399000.0,HOUSE,HOUSE,sale,3.0,294.0,1,0,0,,,720.0,4.0,0,JUST_RENOVATED
20664288,Ranst,2520,209000.0,APARTMENT,APARTMENT,sale,2.0,92.0,0,0,0,,,,,0,TO_BE_DONE_UP
20652743,Schoten,2900,254000.0,APARTMENT,APARTMENT,sale,3.0,83.0,1,0,0,3.0,,,2.0,0,JUST_RENOVATED
20573898,Sint-Idesbald,8670,480000.0,APARTMENT,APARTMENT,sale,2.0,86.0,1,0,0,4.0,,,2.0,0,AS_NEW
20379734,Marche-en-Famenne,6900,159000.0,HOUSE,HOUSE,sale,3.0,170.0,1,0,0,30.0,630.0,630.0,4.0,0,TO_RENOVATE
11451618,Bredene,8450,257500.0,APARTMENT,APARTMENT,sale,2.0,65.0,0,0,0,3.0,,,,0,GOOD
20646077,GILLY,6060,190000.0,HOUSE,HOUSE,sale,5.0,291.0,0,0,0,,,0.0,,0,TO_BE_DONE_UP
20653278,GERAARDSBERGEN,9500,265000.0,HOUSE,HOUSE,sale,3.0,209.0,1,0,0,,,180.0,2.0,0,GOOD
11380687,Kapellen,2950,1995000.0,HOUSE,VILLA,sale,3.0,350.0,1,0,0,,4710.0,5067.0,4.0,0,AS_NEW
20523003,Knokke-Heist,8300,3995000.0,APARTMENT,APARTMENT,sale,3.0,200.0,1,0,0,21.0,,,2.0,0,AS_NEW
20649241,ASPER,9890,424104.0,HOUSE,HOUSE,sale,3.0,192.0,1,0,0,11.0,,138.0,2.0,0,
20608951,MALLE,2390,319900.0,APARTMENT,APARTMENT,sale,2.0,85.0,0,0,0,30.0,,,4.0,0,GOOD
20657952,Ixelles,1050,365000.0,APARTMENT,APARTMENT,sale,2.0,102.0,1,0,0,3.0,,,2.0,0,
20533513,Hove,2540,599000.0,APARTMENT,APARTMENT,sale,2.0,124.0,1,0,0,1.0,,,2.0,0,GOOD
20487135,Bruxelles,1000,2750000.0,HOUSE,MIXED_USE_BUILDING,sale,0.0,3500.0,0,0,0,30.0,,518.0,2.0,0,GOOD
20661413,Manage,7170,292000.0,HOUSE,HOUSE,sale,5.0,193.0,1,0,0,,,380.0,2.0,0,GOOD
20661328,Waregem Desselgem,8792,325000.0,HOUSE,HOUSE,sale,3.0,195.0,1,0,0,,,502.0,4.0,0,TO_BE_DONE_UP
20647964,BRASSCHAAT,2930,725000.0,HOUSE,HOUSE,sale,3.0,203.0,1,0,0,22.0,,537.0,,0,
20662119,Fléron,4620,199000.0,APARTMENT,APARTMENT,sale,3.0,105.0,1,0,0,,,,3.0,0,GOOD
20662067,Oostende,8400,259000.0,APARTMENT,APARTMENT,sale,3.0,106.0,0,0,0,7.0,,,,0,JUST_RENOVATED
20532390,Tervuren,3080,445000.0,HOUSE,BUNGALOW,sale,3.0,120.0,0,0,0,12.0,480.0,848.0,4.0,0,TO_BE_DONE_UP
20655804,Gent Zwijnaarde,9052,530328.0,APARTMENT,APARTMENT,sale,3.0,126.0,1,0,0,12.0,,,2.0,0,
20664151,Alveringem,8690,327000.0,HOUSE,HOUSE,sale,3.0,233.0,1,0,0,,,771.0,3.0,0,GOOD
20656591,Kapellen,2950,199000.0,APARTMENT,APARTMENT,sale,1.0,78.0,1,0,0,30.0,,,3.0,0,GOOD
20621014,SCHAERBEEK,1030,845000.0,HOUSE,MIXED_USE_BUILDING,sale,8.0,402.0,1,0,0,3.0,,161.0,2.0,0,TO_RENOVATE
20390476,ROOSDAAL,1760,335000.0,HOUSE,APARTMENT_BLOCK,sale,6.0,325.0,1,0,0,6.0,75.0,300.0,2.0,0,TO_RENOVATE
20609910,Grimbergen Strombeek-Bever,1853,585000.0,HOUSE,HOUSE,sale,4.0,223.0,1,0,0,41.0,146.0,413.0,3.0,0,AS_NEW
20650803,Uccle,1180,2275000.0,HOUSE,EXCEPTIONAL_PROPERTY,sale,5.0,434.0,0,0,1,50.0,3000.0,3200.0,4.0,1,GOOD
20394677,STEKENE,9190,850000.0,HOUSE,HOUSE,sale,1.0,180.0,1,0,1,,,210.0,4.0,0,GOOD
20612560,Antwerpen,2000,329000.0,APARTMENT,APARTMENT,sale,2.0,95.0,1,0,0,,,,2.0,0,AS_NEW
20643124,Hakendover,3300,359000.0,HOUSE,HOUSE,sale,4.0,185.0,1,0,0,50.0,280.0,55.0,3.0,0,AS_NEW
20656956,Brugge,8000,395000.0,APARTMENT,APARTMENT,sale,0.0,105.0,0,0,0,,,,,0,JUST_RENOVATED
20643624,ANTWERPEN,2018,199000.0,APARTMENT,APARTMENT,sale,1.0,55.0,1,0,0,,,,2.0,0,GOOD
20663003,Lokeren,9160,485000.0,HOUSE,HOUSE,sale,4.0,244.0,0,0,0,,,540.0,4.0,0,AS_NEW
20654214,HELDERGEM,9450,475000.0,HOUSE,HOUSE,sale,4.0,218.0,0,0,0,,,618.0,,0,GOOD
20657107,TOURNAI,7500,129000.0,HOUSE,HOUSE,sale,3.0,146.0,0,0,0,,,0.0,3.0,0,TO_RENOVATE
20577450,Sambreville,5060,395000.0,HOUSE,MANSION,sale,5.0,250.0,1,0,0,25.0,450.0,600.0,2.0,0,AS_NEW
20649386,Molenbeek-Saint-Jean,1080,219000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,12.0,,,4.0,0,
20659864,Oostende,8400,429000.0,HOUSE,HOUSE,sale,3.0,305.0,0,0,0,,,86.0,,0,GOOD
20659008,Haine-Saint-Pierre,7100,89000.0,HOUSE,HOUSE,sale,3.0,90.0,1,0,0,15.0,100.0,260.0,2.0,0,TO_RENOVATE
20659007,Bredene,8450,499000.0,APARTMENT,APARTMENT,sale,2.0,105.0,0,1,0,,,,3.0,0,
20647795,Sint-Jans-Molenbeek,1080,399000.0,APARTMENT,APARTMENT,sale,3.0,134.0,1,0,0,6.0,,,2.0,0,GOOD
20653771,Molenbeek-Saint-Jean,1080,259000.0,APARTMENT,DUPLEX,sale,2.0,104.0,1,0,0,15.0,42.0,,2.0,0,GOOD
20653759,Steenokkerzeel,1820,599000.0,HOUSE,VILLA,sale,3.0,217.0,0,0,0,,,907.0,4.0,0,
20575217,BRUSSEL,1000,645000.0,APARTMENT,APARTMENT,sale,2.0,100.0,1,0,0,60.0,,,,0,JUST_RENOVATED
20610681,Zoutleeuw,3440,199000.0,HOUSE,MANSION,sale,3.0,278.0,1,0,0,,65.0,170.0,2.0,0,TO_RENOVATE
20643859,DEURNE,2100,235000.0,APARTMENT,APARTMENT,sale,2.0,109.0,1,0,0,,,,,0,GOOD
20625162,Aalst,9300,495000.0,HOUSE,HOUSE,sale,4.0,,0,0,0,,,735.0,4.0,0,GOOD
20646318,Oostkamp,8020,695000.0,HOUSE,HOUSE,sale,5.0,260.0,1,0,0,,1400.0,1400.0,4.0,0,GOOD
20581995,Uccle,1180,379000.0,APARTMENT,PENTHOUSE,sale,2.0,93.0,1,0,0,10.0,,,2.0,0,AS_NEW
20659636,BRUSSEL,1020,485000.0,HOUSE,APARTMENT_BLOCK,sale,4.0,208.0,1,0,0,,,170.0,,0,GOOD
20644350,Wetteren,9230,404.5,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20503060,Olen,2250,410000.0,HOUSE,HOUSE,sale,3.0,184.0,1,0,0,,,221.0,3.0,0,
20538737,Knokke-Heist,8300,1295000.0,APARTMENT,PENTHOUSE,sale,2.0,76.0,1,0,0,,,,3.0,0,AS_NEW
20435242,SIBRET,6640,260000.0,APARTMENT,APARTMENT,sale,2.0,85.0,1,0,0,,110.0,,4.0,0,
20590248,Geraardsbergen,9500,169000.0,HOUSE,HOUSE,sale,3.0,162.0,1,0,0,9.0,30.0,120.0,2.0,0,TO_BE_DONE_UP
20645528,VORST,1190,279000.0,APARTMENT,APARTMENT,sale,2.0,69.0,1,0,0,,,,,0,GOOD
20516626,Velaine,5060,250000.0,HOUSE,HOUSE,sale,3.0,186.0,1,0,0,35.0,595.0,590.0,3.0,0,GOOD
20252334,PELT,3900,869000.0,HOUSE,VILLA,sale,5.0,494.0,1,0,0,,,5405.0,4.0,0,GOOD
20645330,QUAREGNON,7390,114900.0,HOUSE,HOUSE,sale,3.0,118.0,1,0,0,10.0,25.0,108.0,2.0,0,GOOD
20660606,DEURNE,2100,89000.0,APARTMENT,FLAT_STUDIO,sale,0.0,35.0,1,0,0,45.0,,,3.0,0,TO_RENOVATE
20656785,Ninove,9400,339000.0,HOUSE,HOUSE,sale,3.0,198.0,1,0,0,,,2152.0,2.0,0,
20661300,DIEST,3290,261000.0,APARTMENT,APARTMENT,sale,1.0,74.0,1,0,0,15.0,,,4.0,0,
20339191,Butgenbach,4750,230000.0,APARTMENT,APARTMENT,sale,2.0,64.0,0,0,0,,,,4.0,0,GOOD
20642078,Erpe-Mere,9420,430.0,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20606874,Ternat,1742,449000.0,HOUSE,HOUSE,sale,3.0,116.0,1,0,0,,,741.0,3.0,0,GOOD
20229787,Knokke-Heist,8300,499000.0,APARTMENT,APARTMENT,sale,2.0,70.0,0,0,0,,,,,0,AS_NEW
20644646,Anderlecht,1070,260000.0,APARTMENT,APARTMENT,sale,2.0,88.0,1,0,0,13.0,,,2.0,0,GOOD
20663835,Liedekerke,1770,315000.0,HOUSE,HOUSE,sale,3.0,174.0,0,0,0,,,563.0,4.0,0,
20365521,Linter Neerlinter,3350,349000.0,HOUSE,HOUSE,sale,4.0,313.0,1,0,0,,282.0,387.0,2.0,0,GOOD
20662760,Angleur,4031,205.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20647877,GEEL,2440,322173.0,APARTMENT,APARTMENT,sale,2.0,103.0,0,0,0,11.0,,,,0,
20437172,Herent,3020,975000.0,APARTMENT,PENTHOUSE,sale,3.0,173.0,0,0,0,220.0,,,,0,AS_NEW
20394522,Knokke-Heist,8300,685000.0,APARTMENT,APARTMENT,sale,1.0,63.0,1,1,0,5.0,,,2.0,0,GOOD
20589011,EDEGEM,2650,1275000.0,HOUSE,APARTMENT_BLOCK,sale,15.0,525.0,1,0,0,,140.0,450.0,2.0,0,GOOD
20644028,KASTERLEE,2460,299000.0,HOUSE,HOUSE,sale,3.0,158.0,0,0,0,,,476.0,3.0,0,TO_RENOVATE
20654235,Asper,9890,240000.0,HOUSE,HOUSE,sale,3.0,206.0,0,0,0,,,262.0,4.0,0,TO_BE_DONE_UP
11428358,Liège,4000,270000.0,HOUSE,HOUSE,sale,3.0,148.0,1,0,0,10.0,300.0,405.0,2.0,0,JUST_RENOVATED
20651620,SINT-JOB-IN-'T-GOOR,2960,490000.0,APARTMENT,APARTMENT,sale,3.0,145.0,1,0,0,,,,3.0,0,GOOD
20644513,Lier,2500,360000.0,HOUSE,MIXED_USE_BUILDING,sale,0.0,,0,0,0,,,0.0,,0,TO_RENOVATE
20662077,Chaumont-Gistoux,1325,950000.0,HOUSE,HOUSE,sale,5.0,337.0,1,0,0,,,1576.0,4.0,0,GOOD
20628097,LIÈGE,4000,421000.0,HOUSE,HOUSE,sale,4.0,305.0,0,0,0,28.0,170.0,624.0,4.0,0,
20642136,WARQUIGNIES,7340,175000.0,HOUSE,HOUSE,sale,2.0,108.0,1,0,0,38.0,,529.0,2.0,0,GOOD
20655883,Kortenberg,3070,319000.0,HOUSE,HOUSE,sale,4.0,137.0,0,0,0,,,165.0,,0,
20653325,LIÈGE,4000,250000.0,APARTMENT,APARTMENT,sale,3.0,124.0,1,0,1,2.0,,,2.0,0,JUST_RENOVATED
20652081,Neupre,4120,279500.0,HOUSE,MIXED_USE_BUILDING,sale,3.0,126.0,1,0,0,,,304.0,,0,GOOD
20644029,VORSELAAR,2290,159000.0,APARTMENT,APARTMENT,sale,1.0,68.0,1,0,0,,,,2.0,0,GOOD
20649957,WANZE,4520,299000.0,HOUSE,HOUSE,sale,7.0,168.0,1,0,0,30.0,3984.0,3957.0,3.0,1,GOOD
20579903,Poperinge,8970,650000.0,HOUSE,HOUSE,sale,3.0,442.0,0,0,1,,,1082.0,,0,GOOD
20642008,Gent,9000,230000.0,APARTMENT,FLAT_STUDIO,sale,1.0,29.0,1,0,0,,,,2.0,0,AS_NEW
20646747,Wielsbeke,8710,379000.0,HOUSE,VILLA,sale,4.0,247.0,0,0,0,,,536.0,4.0,0,
20259004,Forest,1190,850000.0,HOUSE,HOUSE,sale,5.0,250.0,1,0,0,23.0,57.0,180.0,2.0,0,TO_RENOVATE
20643678,Overpelt (Pelt),3900,489000.0,HOUSE,HOUSE,sale,4.0,221.0,0,0,0,,,576.0,4.0,0,
20660251,Wondelgem,9032,418000.0,HOUSE,HOUSE,sale,3.0,133.0,0,0,0,,91.0,159.0,,0,GOOD
20608986,HASSELT,3500,259000.0,HOUSE,HOUSE,sale,4.0,186.0,0,0,0,,158.0,0.0,2.0,0,TO_RENOVATE
20643807,ZOERLE-PARWIJS,2260,195000.0,APARTMENT,APARTMENT,sale,2.0,102.0,0,0,0,,,,2.0,0,GOOD
20646517,Woluwé-Saint-Pierre,1150,290000.0,APARTMENT,APARTMENT,sale,2.0,80.0,1,0,0,,,,3.0,0,GOOD
20644862,Beerse,2340,259000.0,APARTMENT,APARTMENT,sale,2.0,97.0,1,0,0,8.0,,,2.0,0,AS_NEW
20651284,Opvelp,3360,549000.0,HOUSE,HOUSE,sale,3.0,151.0,0,0,0,,380.0,480.0,,0,GOOD
20650495,Gent,9040,499000.0,HOUSE,TOWN_HOUSE,sale,4.0,204.0,0,0,0,,62.0,134.0,2.0,0,GOOD
20662578,Bruxelles,1000,390000.0,HOUSE,HOUSE,sale,5.0,220.0,1,0,0,12.0,,87.0,2.0,0,TO_RENOVATE
20571439,Forest,1190,345000.0,APARTMENT,APARTMENT,sale,1.0,91.0,1,0,0,2.0,,,,0,GOOD
20659985,JABBEKE,8490,119000.0,HOUSE,MIXED_USE_BUILDING,sale,2.0,34.0,1,1,0,,,0.0,2.0,0,AS_NEW
20642003,Gent,9000,200000.0,APARTMENT,APARTMENT,sale,1.0,21.0,1,0,0,,,,2.0,0,AS_NEW
20336776,Bruxelles,1020,325000.0,APARTMENT,APARTMENT,sale,2.0,102.0,1,0,0,7.0,,,2.0,0,AS_NEW
20622285,Gent,9000,295000.0,APARTMENT,FLAT_STUDIO,sale,1.0,,0,0,0,,,,,0,AS_NEW
20651188,Halle,1500,315000.0,HOUSE,HOUSE,sale,3.0,169.0,1,0,0,,,70.0,2.0,0,TO_BE_DONE_UP
20643921,Laakdal,2430,232000.0,HOUSE,HOUSE,sale,3.0,110.0,0,0,0,,,207.0,2.0,0,TO_BE_DONE_UP
20659811,Harelbeke,8530,325000.0,HOUSE,HOUSE,sale,3.0,248.0,0,0,0,40.0,,141.0,,0,TO_BE_DONE_UP
20390186,Ciney,5590,175000.0,APARTMENT,APARTMENT,sale,2.0,94.0,1,0,0,,,,2.0,0,GOOD
20574995,Slijpe,8433,178000.0,HOUSE,HOUSE,sale,5.0,196.0,0,0,0,,,340.0,,0,TO_RENOVATE
11459110,Oostende,8400,665000.0,HOUSE,HOUSE,sale,3.0,487.0,0,0,0,,,322.0,,1,GOOD
20022107,Ronse,9600,254000.0,APARTMENT,APARTMENT,sale,1.0,83.0,1,0,0,52.0,2000.0,,,0,GOOD
20662986,Ninove,9400,597000.0,HOUSE,VILLA,sale,5.0,250.0,1,0,0,100.0,1810.0,2823.0,4.0,0,TO_BE_DONE_UP
20643031,DIEPENBEEK,3590,498000.0,HOUSE,HOUSE,sale,3.0,210.0,1,0,0,,,978.0,4.0,0,GOOD
20645591,BRASSCHAAT,2930,315000.0,APARTMENT,APARTMENT,sale,2.0,92.0,1,0,0,,,,3.0,0,GOOD
20564359,Bas-Oha,4520,599000.0,HOUSE,VILLA,sale,4.0,337.0,0,0,0,,,1492.0,4.0,1,
20314816,Woluwe-Saint-Pierre,1150,365000.0,APARTMENT,APARTMENT,sale,3.0,110.0,1,0,0,14.0,,,2.0,0,GOOD
20663533,Elsene,1050,799000.0,HOUSE,HOUSE,sale,3.0,227.0,0,0,0,29.0,32.0,0.0,2.0,0,GOOD
20312268,Wachtebeke,9185,375000.0,HOUSE,HOUSE,sale,4.0,300.0,0,0,0,,,643.0,4.0,0,GOOD
20606256,OOSTROZEBEKE,8780,149000.0,APARTMENT,APARTMENT,sale,2.0,117.0,0,0,0,7.0,,,2.0,0,GOOD
20655836,Landegem,9850,325000.0,APARTMENT,APARTMENT,sale,2.0,106.0,0,0,0,,,,,0,AS_NEW
20657391,Putte,2580,298000.0,HOUSE,HOUSE,sale,3.0,179.0,0,0,0,,,365.0,,0,
20586075,Anderlecht,1070,279000.0,APARTMENT,APARTMENT,sale,1.0,70.0,1,0,0,8.0,,,4.0,0,
20633102,Brugge,8380,185000.0,APARTMENT,APARTMENT,sale,2.0,83.0,0,0,0,,,,,0,GOOD
20660599,ZANDHOVEN,2240,279000.0,APARTMENT,APARTMENT,sale,1.0,80.0,1,0,0,12.0,,,2.0,0,
20653275,SCHAERBEEK,1030,300000.0,APARTMENT,GROUND_FLOOR,sale,2.0,130.0,1,0,0,16.0,,,2.0,0,GOOD
20651194,Sint-Niklaas,9100,175000.0,APARTMENT,APARTMENT,sale,2.0,68.0,0,0,0,,,,2.0,0,AS_NEW
20594229,Ronse,9600,215000.0,APARTMENT,APARTMENT,sale,2.0,102.0,1,0,0,7.0,,,2.0,0,AS_NEW
20643017,Turnhout,2300,215000.0,APARTMENT,APARTMENT,sale,2.0,88.0,1,0,0,,,,2.0,0,GOOD
20576395,Oostende,8400,250000.0,HOUSE,HOUSE,sale,3.0,150.0,0,0,0,,,0.0,2.0,0,
20664631,Brussel,1120,1250000.0,HOUSE,APARTMENT_BLOCK,sale,7.0,326.0,0,0,0,,34.0,186.0,2.0,0,GOOD
