id,type,subtype,postal_code,locality,price,rooms_cnt,area,immo_url,Type of sale,Kitchen type,Terrace surface,Garden surface,Swimming pool,Furnished,Open fire,Building condition,Number of frontages,Surface of good,Construction year
20664506,house,house,2640,MORTSEL,489000,3.0,158.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664506,For sale,Installed,9.0,36.0,0,0,0,New,2.0,,2027.0
20664471,house,house,2640,MORTSEL,489000,3.0,158.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664471,For sale,Installed,9.0,36.0,0,0,0,New,2.0,,2027.0
20663669,apartment,apartment,1000,Brussel,410000,3.0,126.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663669,For sale,Hyper equipped,,,0,0,0,New,4.0,,
20664468,house,house,2640,MORTSEL,489000,3.0,158.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664468,For sale,Installed,9.0,36.0,0,0,0,New,2.0,,2027.0
20663668,apartment,apartment,1000,Brussel,510000,4.0,161.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663668,For sale,Hyper equipped,,,0,0,0,New,4.0,,
20664491,commercial,business,2640,MORTSEL,260000,,73.0,https://www.immoweb.be/en/classified/business/for-sale/mortsel/2640/20664491,For sale,Installed,48.0,,0,0,0,New,2.0,,2027.0
20664494,apartment,apartment,2640,MORTSEL,439000,3.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664494,For sale,Installed,9.0,,0,0,0,New,2.0,,2027.0
20664469,apartment,apartment,2640,MORTSEL,435000,2.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664469,For sale,Installed,18.0,,0,0,0,New,2.0,,2027.0
20664520,apartment,apartment,2640,MORTSEL,441000,2.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664520,For sale,Installed,18.0,,0,0,0,New,2.0,,2027.0
20664527,apartment,apartment,2640,MORTSEL,445000,3.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664527,For sale,Installed,12.0,,0,0,0,New,2.0,,2027.0
20664461,apartment,apartment,2640,MORTSEL,420000,2.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664461,For sale,Installed,36.0,84.0,0,0,0,New,2.0,,2027.0
20664474,apartment,apartment,2640,MORTSEL,395000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664474,For sale,Installed,12.0,,0,0,0,New,2.0,,2027.0
20664501,apartment,apartment,2640,MORTSEL,445000,3.0,117.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664501,For sale,Installed,9.0,,0,0,0,New,2.0,,2027.0
20664529,apartment,apartment,2640,MORTSEL,375000,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664529,For sale,Installed,10.0,,0,0,0,New,2.0,,2027.0
20664463,apartment,apartment,2640,MORTSEL,369000,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664463,For sale,Installed,10.0,,0,0,0,New,2.0,,2027.0
20663736,commercial,business,1080,Sint-Jans-Molenbeek,209000,,,https://www.immoweb.be/en/classified/business/for-sale/sint-jans-molenbeek/1080/20663736,For sale,,,,0,0,0,New,2.0,,2025.0
20663738,apartment,apartment,1080,Sint-Jans-Molenbeek,479000,3.0,140.0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20663738,For sale,,25.0,,0,0,0,New,2.0,,2025.0
20674147,apartment,apartment,1080,Sint-Jans-Molenbeek,479000,3.0,140.0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20674147,For sale,,25.0,,0,0,0,New,2.0,,2025.0
20663749,apartment,apartment,1080,Sint-Jans-Molenbeek,479000,3.0,140.0,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20663749,For sale,,25.0,,0,0,0,New,2.0,,2025.0
20664490,apartment,apartment,2640,MORTSEL,360000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664490,For sale,Installed,12.0,,0,0,0,New,2.0,,2027.0
20664499,apartment,apartment,2640,MORTSEL,355000,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664499,For sale,Installed,26.0,50.0,0,0,0,New,2.0,,2027.0
20663742,commercial,business,1080,Sint-Jans-Molenbeek,209000,,,https://www.immoweb.be/en/classified/business/for-sale/sint-jans-molenbeek/1080/20663742,For sale,,,,0,0,0,New,2.0,,2025.0
20663756,apartment,flat-studio,1000,Brussel,277500,,40.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20663756,For sale,,3.0,,0,0,0,New,2.0,,2026.0
20663759,apartment,apartment,1000,Brussel,357500,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663759,For sale,,4.0,,0,0,0,New,2.0,,2026.0
20663743,commercial,business,1080,Sint-Jans-Molenbeek,209000,,,https://www.immoweb.be/en/classified/business/for-sale/sint-jans-molenbeek/1080/20663743,For sale,,,,0,0,0,New,2.0,,2025.0
20663758,apartment,flat-studio,1000,Brussel,305000,,51.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20663758,For sale,,4.0,,0,0,0,New,2.0,,2026.0
20663761,apartment,apartment,1000,Brussel,365000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663761,For sale,,4.0,,0,0,0,New,2.0,,2026.0
20663715,apartment,flat-studio,1000,Brussel,285000,,40.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20663715,For sale,,3.0,,0,0,0,New,2.0,,2026.0
20663760,apartment,apartment,1000,Brussel,360000,1.0,63.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663760,For sale,,4.0,,0,0,0,New,2.0,,2026.0
20663723,apartment,flat-studio,1000,Brussel,270000,,40.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20663723,For sale,,3.0,,0,0,0,New,2.0,,2026.0
20664480,apartment,apartment,2640,MORTSEL,289000,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664480,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20664477,apartment,apartment,2640,MORTSEL,339000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664477,For sale,Installed,26.0,57.0,0,0,0,New,2.0,,2027.0
20664478,apartment,apartment,2640,MORTSEL,271000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664478,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20664525,apartment,apartment,2640,MORTSEL,265000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664525,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20664502,apartment,apartment,2640,MORTSEL,271000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664502,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20664486,apartment,apartment,2640,MORTSEL,285000,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664486,For sale,Installed,6.0,,0,0,0,New,2.0,,2027.0
20664493,apartment,apartment,2640,MORTSEL,335000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664493,For sale,Installed,10.0,53.0,0,0,0,New,2.0,,2027.0
20664483,apartment,apartment,2640,MORTSEL,315000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664483,For sale,Installed,10.0,,0,0,0,New,2.0,,2027.0
20664492,apartment,apartment,2640,MORTSEL,291000,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664492,For sale,Installed,6.0,,0,0,0,New,2.0,,2027.0
20664519,apartment,apartment,2640,MORTSEL,319000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664519,For sale,Installed,10.0,,0,0,0,New,2.0,,2027.0
20664518,apartment,apartment,2640,MORTSEL,265000,1.0,70.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664518,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20663718,apartment,apartment,1000,Brussel,585000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663718,For sale,,6.0,,0,0,0,New,4.0,,2025.0
20663730,apartment,penthouse,1000,Brussel,1495000,3.0,197.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brussel/1000/20663730,For sale,,69.0,,0,0,0,New,4.0,,2025.0
20664484,apartment,apartment,2640,MORTSEL,245000,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20664484,For sale,Installed,7.0,,0,0,0,New,2.0,,2027.0
20664462,apartment,flat-studio,2640,MORTSEL,214000,,49.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/mortsel/2640/20664462,For sale,Installed,,,0,0,0,New,2.0,,2027.0
20663732,apartment,apartment,1000,Brussel,485000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663732,For sale,,12.0,,0,0,0,New,4.0,,2025.0
20663717,apartment,apartment,1000,Brussel,630000,3.0,129.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663717,For sale,,18.0,,0,0,0,New,4.0,,2025.0
20664460,apartment,flat-studio,2640,MORTSEL,214000,,49.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/mortsel/2640/20664460,For sale,Installed,,,0,0,0,New,2.0,,2027.0
20663724,apartment,ground-floor,1050,Elsene,810000,3.0,137.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/elsene/1050/20663724,For sale,,10.0,,0,0,0,New,2.0,,2026.0
20663735,apartment,ground-floor,1050,Elsene,850000,3.0,145.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/elsene/1050/20663735,For sale,,10.0,,0,0,0,New,2.0,,2026.0
20663728,apartment,ground-floor,1000,Brussel,470000,2.0,105.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brussel/1000/20663728,For sale,,7.0,,0,0,0,New,4.0,,2025.0
20663746,apartment,duplex,1050,Elsene,780000,2.0,155.0,https://www.immoweb.be/en/classified/duplex/for-sale/elsene/1050/20663746,For sale,,17.0,,0,0,0,New,2.0,,2026.0
20663737,apartment,apartment,1050,Elsene,650000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663737,For sale,,10.0,,0,0,0,New,2.0,,2026.0
20663751,apartment,apartment,1050,Elsene,570000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663751,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663741,apartment,penthouse,1050,Elsene,580000,2.0,92.0,https://www.immoweb.be/en/classified/penthouse/for-sale/elsene/1050/20663741,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663739,apartment,apartment,1000,Brussel,385000,,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663739,For sale,,7.0,,0,0,0,New,4.0,,2025.0
20663750,apartment,penthouse,1050,Elsene,570000,2.0,91.0,https://www.immoweb.be/en/classified/penthouse/for-sale/elsene/1050/20663750,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663719,apartment,apartment,1050,Elsene,550000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663719,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663745,apartment,apartment,1050,Elsene,560000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663745,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663725,commercial,business,1080,Sint-Jans-Molenbeek,119000,,,https://www.immoweb.be/en/classified/business/for-sale/sint-jans-molenbeek/1080/20663725,For sale,,,,0,0,0,New,2.0,,2025.0
20663720,apartment,apartment,1050,Elsene,380000,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663720,For sale,,9.0,5.0,0,0,0,New,2.0,,2025.0
20663747,apartment,penthouse,1050,Elsene,560000,2.0,89.0,https://www.immoweb.be/en/classified/penthouse/for-sale/elsene/1050/20663747,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663744,apartment,apartment,1050,Elsene,320000,,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663744,For sale,,,,0,0,0,New,4.0,,
20663748,apartment,apartment,1050,Elsene,560000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/elsene/1050/20663748,For sale,,5.0,,0,0,0,New,2.0,,2026.0
20663757,apartment,flat-studio,1000,Brussel,265000,,40.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/brussel/1000/20663757,For sale,,3.0,,0,0,0,New,2.0,,2026.0
20663067,apartment,ground-floor,1000,Brussel,359000,2.0,93.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brussel/1000/20663067,For sale,,8.0,,0,0,0,New,4.0,,2025.0
20663716,apartment,ground-floor,1000,Brussel,265000,,54.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brussel/1000/20663716,For sale,,,,0,0,0,New,4.0,,2025.0
20663722,apartment,ground-floor,1050,Elsene,320000,,45.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/elsene/1050/20663722,For sale,,,,0,0,0,New,2.0,,2026.0
20663697,apartment,apartment,1800,VILVOORDE,389867,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663697,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663700,apartment,apartment,1800,VILVOORDE,394367,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663700,For sale,USA installed,5.0,,0,0,0,New,2.0,,2021.0
20664475,apartment,flat-studio,2640,MORTSEL,199000,,46.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/mortsel/2640/20664475,For sale,Installed,,,0,0,0,New,2.0,,2027.0
20663681,apartment,apartment,1800,VILVOORDE,392754,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663681,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663699,apartment,apartment,1800,VILVOORDE,388154,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663699,For sale,USA installed,,,0,0,0,New,2.0,,2021.0
20663698,apartment,apartment,1800,VILVOORDE,379288,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663698,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663696,apartment,apartment,1800,VILVOORDE,376394,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663696,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663694,apartment,apartment,1800,VILVOORDE,367153,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663694,For sale,USA installed,4.0,,0,0,0,New,2.0,,2021.0
20663677,apartment,apartment,1800,VILVOORDE,362367,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663677,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663655,apartment,apartment,1800,VILVOORDE,371967,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663655,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663695,apartment,apartment,1800,VILVOORDE,361467,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663695,For sale,USA installed,27.0,,0,0,0,New,2.0,,2021.0
20663680,apartment,apartment,1800,VILVOORDE,339552,3.0,125.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663680,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20664515,house,house,2640,MORTSEL,428000,3.0,131.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664515,For sale,Installed,8.0,38.0,0,0,0,New,2.0,,2027.0
20663311,house,house,9800,Deinze,378001,3.0,156.0,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20663311,For sale,Installed,,,0,0,0,New,3.0,303.0,2023.0
20663307,house,house,9800,Deinze,383011,3.0,148.0,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20663307,For sale,Installed,,,0,0,0,New,3.0,313.0,2023.0
20664489,house,house,2640,MORTSEL,428000,3.0,154.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664489,For sale,Installed,21.0,,0,0,0,New,2.0,,2027.0
20663682,apartment,apartment,1800,VILVOORDE,335036,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20663682,For sale,USA installed,10.0,,0,0,0,New,2.0,,2021.0
20663306,house,house,9800,Deinze,374001,3.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20663306,For sale,Installed,,,0,0,0,New,2.0,304.0,2023.0
20664509,house,house,2640,MORTSEL,428000,3.0,146.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664509,For sale,Installed,21.0,,0,0,0,New,2.0,,2027.0
20663310,house,house,9800,Deinze,337035,3.0,138.0,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20663310,For sale,Installed,,,0,0,0,New,3.0,238.0,2023.0
20664510,house,house,2640,MORTSEL,428000,3.0,129.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664510,For sale,Installed,8.0,38.0,0,0,0,New,2.0,,2027.0
20664511,house,house,2640,MORTSEL,428000,3.0,147.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664511,For sale,Installed,21.0,,0,0,0,New,2.0,,2027.0
20664504,house,house,2640,MORTSEL,418000,3.0,131.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664504,For sale,Installed,7.0,31.0,0,0,0,New,2.0,,2027.0
20663093,apartment,apartment,1000,Brussel,367000,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663093,For sale,Installed,9.0,,0,0,0,New,4.0,,2022.0
20663670,apartment,ground-floor,1000,Brussel,399000,3.0,129.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/brussel/1000/20663670,For sale,,,,0,0,0,New,4.0,,
20664508,house,house,2640,MORTSEL,398000,3.0,125.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664508,For sale,Installed,7.0,31.0,0,0,0,New,2.0,,2027.0
20664505,house,house,2640,MORTSEL,410000,3.0,160.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664505,For sale,Installed,18.0,,0,0,0,New,2.0,,2027.0
20664512,house,house,2640,MORTSEL,398000,3.0,125.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664512,For sale,Installed,7.0,31.0,0,0,0,New,2.0,,2027.0
20664516,house,house,2640,MORTSEL,390000,3.0,157.0,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20664516,For sale,Installed,19.0,,0,0,0,New,2.0,,2027.0
20663079,apartment,apartment,1000,Brussel,428000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663079,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663068,apartment,apartment,1000,Brussel,432000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663068,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663077,apartment,apartment,1000,Brussel,417000,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663077,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663078,apartment,apartment,1000,Brussel,425000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663078,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663073,apartment,apartment,1000,Brussel,449000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663073,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663066,apartment,apartment,1000,Brussel,439000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663066,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663075,apartment,apartment,1000,Brussel,417000,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663075,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663076,apartment,apartment,1000,Brussel,416000,2.0,104.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663076,For sale,Hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20663301,house,house,5000,Namur,470000,4.0,183.0,https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20663301,For sale,Not installed,50.0,937.0,0,0,0,New,4.0,1007.0,2026.0
20663098,apartment,apartment,1000,Brussel,437000,2.0,105.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663098,For sale,Hyper equipped,12.0,,0,0,0,New,4.0,,2025.0
20663095,apartment,apartment,1000,Brussel,431000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663095,For sale,Hyper equipped,11.0,,0,0,0,New,4.0,,2025.0
20663299,house,house,5000,Namur,415000,4.0,175.0,https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20663299,For sale,Not installed,50.0,600.0,0,0,0,New,3.0,672.0,2026.0
20663072,apartment,apartment,1000,Brussel,420000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20663072,For sale,Hyper equipped,10.0,,0,0,0,New,4.0,,2025.0
